accuracy_pct,speed_score,completed,hints_used,attempts,current_difficulty,rolling_score,target_difficulty
73.07,58.93,1.0,1,2,3,67.03,3
77.89,54.42,1.0,0,1,2,66.7,2
82.49,63.41,1.0,1,1,2,68.26,2
52.2,51.24,0.0,2,2,1,29.05,1
77.69,55.97,1.0,0,1,1,75.77,1
84.12,57.15,1.0,0,1,2,69.26,2
86.68,80.66,1.0,0,2,2,80.54,3
58.94,48.61,0.0,0,3,4,37.74,3
95.42,71.47,1.0,1,1,1,75.72,2
60.59,45.21,1.0,1,4,1,55.93,1
71.24,57.38,1.0,1,4,3,64.95,3
95.77,70.06,1.0,0,1,1,79.09,2
72.41,29.01,1.0,2,5,3,43.46,2
78.05,38.72,1.0,0,1,3,70.5,3
84.21,59.5,1.0,0,1,2,77.89,2
87.25,56.73,1.0,0,1,1,69.93,1
46.67,55.6,1.0,2,2,5,41.11,4
56.28,30.32,0.0,1,6,2,25.44,1
100.0,49.49,1.0,0,1,1,76.56,1
69.13,36.88,1.0,0,1,3,56.05,3
73.35,59.23,1.0,2,2,2,64.56,2
91.15,84.65,1.0,0,2,2,86.61,3
77.93,46.78,1.0,1,1,2,59.04,2
62.02,34.34,0.0,0,1,1,41.28,1
72.93,69.31,1.0,0,2,1,65.66,1
85.43,69.72,1.0,1,2,3,71.37,4
99.27,93.37,1.0,0,1,2,89.04,3
63.32,26.84,1.0,1,3,3,51.76,2
47.97,51.73,0.0,2,2,4,29.5,3
56.35,27.19,1.0,0,3,3,56.42,2
75.18,47.71,1.0,0,1,1,66.89,1
81.38,77.8,1.0,0,1,1,75.51,1
44.29,31.74,0.0,3,4,3,14.93,2
54.53,59.35,1.0,3,1,3,49.67,2
67.4,55.3,1.0,2,2,2,60.68,2
19.0,22.97,0.0,1,5,5,9.71,4
88.56,57.74,1.0,0,1,1,82.95,1
82.9,46.94,1.0,0,1,2,66.57,2
71.9,77.9,1.0,0,2,2,74.6,2
47.7,36.7,0.0,2,8,5,13.8,4
81.12,45.48,1.0,0,1,2,69.31,2
76.37,37.29,1.0,1,1,1,56.92,1
88.27,70.61,1.0,0,3,2,82.96,3
62.32,14.28,1.0,1,1,3,50.16,2
62.2,26.15,1.0,0,3,3,54.09,2
70.45,44.11,1.0,2,2,3,55.22,3
73.15,61.66,1.0,2,2,3,58.4,3
60.02,52.37,1.0,0,1,3,53.58,3
67.17,34.52,1.0,1,1,5,63.68,5
53.04,41.66,1.0,1,2,5,46.79,4
62.6,39.01,1.0,1,3,3,54.93,3
49.72,43.09,1.0,1,2,4,47.24,3
81.8,61.61,1.0,0,1,2,71.64,2
55.51,26.12,1.0,0,3,3,58.05,2
49.87,45.39,0.0,4,1,4,26.56,3
81.32,81.87,1.0,0,2,1,74.02,1
66.43,29.32,0.0,2,3,2,38.2,1
57.06,42.26,1.0,2,3,2,46.12,1
100.0,63.19,1.0,0,1,1,78.72,2
63.97,84.6,1.0,1,2,4,65.81,4
68.73,15.16,0.0,0,5,4,34.08,3
68.55,51.11,1.0,1,2,1,61.66,1
74.62,65.47,1.0,1,1,2,62.61,2
80.64,61.14,1.0,0,2,2,73.88,2
64.77,59.31,0.0,0,1,1,47.27,1
46.03,24.54,0.0,2,3,3,19.29,2
61.19,52.27,1.0,1,4,5,51.4,5
100.0,73.55,1.0,0,1,1,72.11,2
84.23,67.22,1.0,0,2,1,78.67,1
64.21,44.85,1.0,2,2,4,57.75,4
73.73,45.08,0.0,1,4,2,37.11,1
70.23,33.59,1.0,1,6,3,56.32,3
47.33,54.61,1.0,3,2,4,45.46,3
82.38,62.97,1.0,0,2,1,68.24,1
40.45,18.35,1.0,3,4,2,34.22,1
54.97,54.77,1.0,4,2,1,41.81,1
63.01,46.38,0.0,1,3,3,35.36,2
63.09,62.26,1.0,2,2,2,56.68,2
40.34,57.31,0.0,1,2,4,23.46,3
75.87,61.68,1.0,0,2,2,67.05,2
77.63,63.21,1.0,1,3,1,60.62,1
79.68,60.44,1.0,0,2,3,74.15,3
76.86,38.05,1.0,0,3,3,63.61,3
52.43,52.2,0.0,4,1,5,22.54,4
77.69,72.26,1.0,0,1,3,73.22,3
65.16,45.76,1.0,0,2,4,60.38,4
64.06,57.86,1.0,1,5,1,61.99,1
84.59,62.29,1.0,1,3,2,69.12,2
74.72,53.22,1.0,2,1,3,59.0,3
49.64,24.86,0.0,2,2,1,22.35,1
62.7,46.76,1.0,1,1,3,53.3,3
70.55,40.74,1.0,1,2,2,56.96,2
58.6,30.96,1.0,0,3,4,54.28,3
100.0,58.13,1.0,0,1,2,80.3,2
46.91,47.02,0.0,3,2,5,19.89,4
81.51,60.12,1.0,1,1,3,65.66,3
80.54,47.32,1.0,0,1,1,62.97,1
74.78,80.37,1.0,1,3,3,69.73,3
69.6,53.13,1.0,2,1,2,56.09,2
88.8,51.98,1.0,1,1,3,71.54,3
68.99,44.41,1.0,0,2,4,63.61,4
73.51,65.96,1.0,1,2,1,51.09,1
82.52,62.38,1.0,0,2,4,73.69,4
47.69,36.5,1.0,4,3,4,31.31,3
63.38,45.51,1.0,0,1,1,64.84,1
84.07,60.72,1.0,0,2,3,74.63,3
69.44,55.14,1.0,1,1,1,61.57,1
74.05,46.67,1.0,1,4,3,63.2,3
50.69,55.14,1.0,2,3,3,62.56,2
88.22,62.31,1.0,1,1,1,74.1,2
68.5,31.51,1.0,1,3,1,52.02,1
92.7,51.54,1.0,1,1,1,73.33,1
86.5,57.39,1.0,0,1,1,74.55,1
58.41,43.59,1.0,1,2,3,54.06,2
71.75,51.47,1.0,0,2,2,65.71,2
51.68,33.58,0.0,1,1,2,22.48,1
92.64,73.19,1.0,0,1,1,79.83,2
64.99,17.09,1.0,2,5,2,48.59,1
68.7,52.6,1.0,0,1,1,67.32,1
31.76,20.12,0.0,3,3,5,6.27,4
49.82,41.51,0.0,2,2,4,28.11,3
67.26,49.5,1.0,0,7,2,69.76,2
48.81,18.91,1.0,1,1,3,38.77,2
89.82,80.98,1.0,0,1,2,80.26,3
70.04,41.45,1.0,0,1,1,65.45,1
36.83,10.0,1.0,3,2,5,35.44,4
98.82,100.0,1.0,1,2,2,77.78,3
100.0,90.59,1.0,0,1,1,89.68,2
62.57,45.46,0.0,2,1,2,30.49,1
86.93,66.97,1.0,0,1,3,75.85,4
82.72,54.19,1.0,1,2,2,64.63,2
84.79,62.27,1.0,0,5,3,72.34,3
60.32,36.18,1.0,2,2,2,50.66,2
52.49,38.88,0.0,3,2,3,24.86,2
76.21,52.72,1.0,0,2,2,69.22,2
69.33,61.6,1.0,2,3,2,59.38,2
87.88,66.57,1.0,0,1,2,78.68,3
59.1,49.99,1.0,2,2,3,52.43,2
94.01,53.64,1.0,1,1,1,76.82,1
65.56,36.81,1.0,1,3,3,59.46,3
94.53,74.79,1.0,0,1,2,81.77,3
85.38,61.9,1.0,1,2,2,71.07,3
40.21,31.43,0.0,3,3,3,21.12,2
50.09,18.14,1.0,2,3,2,39.46,1
57.93,50.3,0.0,0,3,4,41.82,3
83.49,65.78,1.0,0,1,2,66.35,2
93.41,100.0,1.0,0,1,1,88.85,2
81.75,47.17,1.0,0,1,2,65.35,2
59.6,29.34,1.0,1,4,2,49.28,1
27.26,10.97,0.0,1,3,4,10.21,3
85.37,59.02,0.0,0,1,1,49.72,1
40.93,26.25,1.0,4,4,5,22.35,4
71.2,38.25,0.0,1,2,2,38.14,1
78.22,69.06,1.0,0,3,5,74.32,5
84.81,79.41,1.0,1,2,2,79.86,2
90.32,71.35,1.0,0,1,1,75.89,2
90.55,45.64,1.0,0,1,1,79.55,1
89.36,57.95,1.0,0,2,1,77.77,1
60.24,43.35,1.0,0,5,2,61.25,2
59.54,49.02,1.0,1,3,3,52.65,2
96.0,71.6,1.0,0,1,1,84.61,2
76.56,58.53,1.0,0,2,1,69.06,1
100.0,81.28,1.0,0,1,1,88.66,2
81.14,50.82,1.0,0,4,1,71.37,1
72.92,36.84,1.0,1,2,2,55.7,2
90.27,79.53,1.0,0,1,1,73.76,2
85.9,47.11,1.0,1,1,1,77.93,1
47.91,25.54,0.0,2,5,4,12.39,3
100.0,63.15,1.0,1,2,2,76.52,3
54.81,51.89,1.0,1,4,3,51.06,2
43.7,10.0,0.0,2,1,5,9.72,4
77.61,47.95,1.0,0,1,1,69.54,1
78.36,56.82,0.0,0,1,3,43.32,2
69.88,45.9,1.0,0,2,2,61.5,2
73.8,61.93,1.0,0,2,1,61.49,1
100.0,29.76,1.0,0,1,1,71.84,1
100.0,69.22,1.0,0,1,2,88.17,3
84.26,62.0,1.0,0,2,2,75.71,2
86.75,47.2,1.0,0,1,1,69.26,1
45.37,18.81,1.0,3,4,3,26.63,2
67.95,43.22,1.0,1,1,5,47.73,5
100.0,67.38,1.0,0,1,3,81.34,4
66.35,59.34,1.0,0,4,2,66.41,2
61.94,41.96,1.0,1,2,2,59.55,2
52.02,10.0,0.0,4,3,5,11.64,4
81.0,78.36,1.0,0,4,2,74.52,2
65.54,41.37,0.0,2,5,2,30.39,1
59.89,27.41,1.0,0,6,1,54.73,1
67.16,54.18,1.0,1,2,5,51.34,5
52.08,29.87,1.0,2,1,2,42.05,1
67.51,50.74,1.0,2,4,5,50.39,5
77.91,55.73,1.0,0,2,1,66.94,1
55.46,44.34,0.0,1,1,1,33.63,1
56.75,33.36,1.0,2,3,3,49.69,2
65.68,52.32,1.0,2,3,3,55.09,3
98.01,80.73,1.0,0,1,1,80.4,2
87.72,61.68,1.0,0,1,1,79.97,2
72.87,76.79,1.0,0,4,2,74.11,2
59.07,42.98,1.0,0,3,2,58.49,1
74.4,73.97,1.0,2,1,3,64.56,3
74.66,57.41,1.0,0,1,1,71.9,1
72.82,78.45,1.0,1,3,4,70.12,4
58.16,27.74,1.0,1,4,2,51.45,1
50.01,28.41,0.0,3,4,3,12.45,2
79.74,41.95,1.0,0,1,2,68.86,2
81.08,46.82,1.0,0,2,1,74.09,1
76.97,49.33,1.0,0,1,4,66.38,4
91.79,78.18,1.0,0,1,2,78.94,3
65.82,51.61,1.0,2,2,4,56.39,4
75.53,57.47,1.0,0,3,3,67.31,3
80.96,49.34,1.0,0,1,2,76.49,2
100.0,57.4,1.0,0,1,2,82.79,2
77.16,58.88,1.0,0,4,3,65.43,3
61.25,42.95,1.0,0,2,5,65.32,5
78.19,57.48,1.0,0,2,2,71.65,2
68.96,32.88,1.0,0,1,2,58.55,2
74.45,61.1,1.0,1,3,3,59.55,3
64.75,33.95,1.0,0,2,2,52.19,2
69.41,33.78,1.0,2,4,5,48.45,5
70.48,62.98,0.0,1,1,1,44.49,1
84.0,88.98,1.0,0,2,1,84.96,1
76.33,43.91,1.0,0,3,1,65.16,1
64.51,45.25,1.0,1,3,1,60.62,1
76.48,46.12,1.0,0,4,4,73.38,4
57.36,19.38,0.0,2,3,4,18.67,3
78.48,76.49,1.0,0,1,2,72.92,2
68.5,46.5,1.0,2,4,2,56.9,2
71.57,13.43,1.0,2,4,1,45.9,1
82.71,69.53,1.0,0,3,2,77.57,2
85.65,61.38,1.0,0,1,2,79.32,3
81.88,74.94,1.0,0,2,3,70.38,3
99.21,62.8,1.0,1,1,1,73.07,2
99.4,69.5,1.0,1,1,1,88.01,2
75.11,78.51,1.0,0,2,2,79.3,2
68.05,58.99,0.0,2,2,4,35.36,3
93.54,51.87,1.0,0,1,1,74.01,1
70.94,78.32,1.0,0,2,2,70.88,2
73.37,41.88,1.0,1,2,2,58.38,2
82.09,73.49,1.0,0,1,3,73.11,3
63.99,38.27,0.0,0,2,2,41.49,1
61.73,54.85,1.0,1,4,2,56.35,2
83.05,47.85,1.0,0,2,2,76.01,2
69.5,45.49,1.0,1,3,3,51.9,3
45.63,47.13,0.0,2,3,2,28.65,1
64.13,34.61,1.0,0,1,1,60.18,1
77.81,67.76,1.0,0,2,2,77.93,2
62.55,32.98,0.0,0,3,2,35.67,1
70.05,64.25,1.0,1,1,1,62.5,1
83.6,47.42,1.0,0,2,2,73.11,2
75.14,55.45,1.0,0,1,5,69.6,5
65.94,11.73,1.0,1,1,2,46.54,1
69.89,64.21,1.0,0,4,1,74.02,1
67.34,50.57,0.0,2,3,3,35.59,2
47.75,52.02,1.0,2,1,3,43.09,2
61.78,57.5,1.0,0,5,3,64.0,3
80.19,86.59,1.0,0,1,3,74.25,3
100.0,94.37,1.0,0,1,1,96.2,2
69.39,43.79,0.0,1,3,2,37.5,1
65.66,27.39,1.0,2,2,3,45.68,2
100.0,80.4,1.0,0,1,4,89.66,5
81.34,61.85,1.0,0,2,2,71.96,2
96.92,66.24,1.0,0,1,1,71.04,2
48.57,57.07,0.0,3,2,1,24.11,1
65.25,35.38,1.0,2,3,5,51.32,5
68.39,45.81,1.0,0,2,2,61.3,2
95.34,53.22,1.0,0,1,3,74.08,3
62.68,48.31,1.0,0,5,2,67.1,2
67.06,32.53,1.0,0,2,2,61.14,2
48.77,26.03,1.0,3,4,2,37.8,1
51.6,34.61,0.0,3,3,5,14.89,4
67.62,49.49,1.0,0,2,4,63.09,4
79.59,68.92,1.0,0,1,1,71.45,1
59.69,48.52,1.0,1,2,5,55.0,4
68.2,37.06,1.0,1,5,2,53.19,2
54.85,52.05,1.0,3,2,1,49.44,1
55.63,23.61,0.0,0,4,3,27.47,2
74.42,39.34,1.0,2,2,1,46.83,1
100.0,70.69,1.0,0,2,1,78.22,2
56.22,38.53,0.0,0,5,3,37.77,2
60.55,39.81,1.0,2,3,2,52.03,2
73.64,36.65,1.0,0,2,2,61.49,2
89.4,81.3,0.0,1,1,4,50.13,3
44.75,10.0,1.0,3,2,5,26.74,4
57.25,16.26,1.0,1,1,4,46.55,3
54.28,10.0,0.0,3,2,5,20.27,4
100.0,73.26,1.0,0,1,2,83.75,3
53.99,30.83,1.0,3,3,5,35.58,4
52.28,52.87,1.0,1,3,5,51.36,4
53.89,54.55,1.0,3,6,4,45.95,3
100.0,100.0,1.0,0,2,1,93.85,2
87.72,64.51,1.0,0,1,1,79.3,2
97.94,68.6,1.0,0,1,3,78.06,4
72.16,66.03,1.0,2,1,4,64.41,4
100.0,62.9,1.0,1,1,1,78.18,2
60.68,61.53,1.0,1,4,5,54.91,5
36.66,18.23,0.0,4,4,4,1.54,3
87.05,91.08,1.0,0,1,4,81.66,5
76.02,52.37,1.0,0,2,2,59.7,2
74.9,48.62,1.0,0,1,1,72.55,1
100.0,88.79,1.0,0,2,2,83.4,3
61.13,20.44,0.0,0,1,2,37.06,1
64.35,62.17,1.0,1,6,2,57.62,2
50.74,11.28,1.0,3,5,3,43.47,2
53.87,61.3,1.0,2,3,2,58.83,1
74.15,62.69,1.0,1,1,2,62.29,2
42.87,53.37,0.0,1,2,5,26.97,4
53.03,58.46,1.0,2,2,4,54.64,3
100.0,65.19,1.0,0,1,1,76.36,2
96.25,87.49,1.0,0,1,1,79.44,2
72.7,65.14,1.0,1,2,3,62.56,3
98.98,58.44,1.0,0,1,2,80.67,2
100.0,74.08,1.0,1,1,1,85.9,2
73.31,37.82,1.0,1,3,3,61.27,3
82.69,66.08,1.0,0,1,1,69.83,1
67.37,38.03,1.0,2,2,4,52.63,4
40.61,28.67,1.0,2,2,3,36.45,2
76.19,46.44,1.0,0,1,2,57.08,2
76.23,65.16,1.0,0,1,4,71.67,4
61.72,36.51,1.0,1,3,3,51.34,3
68.18,50.36,1.0,0,3,3,65.06,3
88.77,52.01,1.0,0,1,1,71.28,1
77.95,62.89,1.0,1,1,3,57.97,3
84.21,46.49,1.0,0,1,1,70.49,1
80.98,58.98,1.0,0,3,2,75.0,2
71.73,81.47,1.0,1,2,2,72.82,2
86.39,85.68,1.0,1,2,1,77.63,2
60.06,51.74,1.0,0,2,1,57.87,1
91.47,77.99,1.0,0,1,2,82.8,3
96.7,90.58,1.0,0,1,1,88.64,2
63.75,52.49,1.0,1,5,2,57.42,2
82.16,95.08,1.0,0,1,1,80.8,1
71.7,86.54,1.0,1,5,2,75.17,2
55.58,32.18,1.0,2,3,3,51.17,2
46.49,45.6,0.0,2,3,2,25.38,1
100.0,95.05,1.0,1,1,1,81.55,2
62.0,23.93,1.0,0,2,3,57.88,2
73.47,56.85,1.0,2,3,3,55.18,3
62.92,38.28,1.0,2,3,1,50.35,1
100.0,78.19,1.0,0,1,1,78.82,2
67.05,66.93,1.0,1,2,2,62.25,2
93.13,60.59,1.0,0,1,2,74.7,3
51.73,24.92,0.0,3,1,2,21.29,1
55.69,61.09,1.0,1,3,4,59.52,3
58.73,35.68,1.0,0,4,4,61.88,3
56.75,55.72,0.0,1,1,2,36.71,1
64.95,60.92,0.0,1,2,3,44.03,2
38.6,19.52,0.0,3,3,5,13.18,4
45.08,31.09,1.0,1,2,4,53.99,3
77.7,64.62,1.0,0,2,1,68.16,1
76.81,68.69,1.0,0,2,1,71.14,1
71.03,50.45,1.0,1,2,4,65.85,4
50.7,27.01,0.0,2,2,2,18.49,1
100.0,71.48,1.0,0,1,2,76.95,3
78.19,61.52,1.0,1,2,3,59.57,3
94.54,52.0,1.0,0,1,3,76.87,3
78.37,53.84,1.0,0,2,3,69.46,3
87.59,79.07,1.0,0,1,2,80.85,3
71.59,52.94,1.0,1,1,1,59.97,1
68.65,53.96,1.0,0,1,4,68.02,4
70.1,22.94,0.0,2,1,1,29.22,1
47.74,44.44,1.0,3,1,5,46.01,4
71.01,33.67,1.0,0,4,2,58.55,2
99.89,93.51,1.0,1,1,2,92.09,3
90.11,59.47,1.0,1,1,2,67.25,2
78.16,45.71,1.0,1,3,2,56.75,2
61.86,47.66,0.0,0,4,4,42.94,3
43.68,10.0,0.0,3,2,4,8.54,3
48.52,58.43,0.0,1,6,3,33.44,2
66.32,28.95,1.0,0,3,2,50.82,1
100.0,74.77,1.0,0,1,1,78.99,2
87.19,72.68,1.0,0,4,1,67.87,2
84.04,48.35,0.0,0,1,2,48.67,1
89.07,73.8,1.0,0,2,1,85.24,2
58.05,37.31,0.0,1,3,3,31.61,2
61.34,34.5,1.0,1,2,2,47.67,2
58.99,28.43,1.0,1,2,3,44.94,2
51.6,20.31,1.0,2,3,2,34.53,1
72.85,39.35,1.0,0,1,3,63.3,3
72.88,63.45,1.0,1,2,3,71.79,3
54.33,27.25,1.0,1,4,5,47.36,4
73.46,58.48,1.0,2,2,2,54.97,2
98.74,68.34,1.0,0,3,2,82.62,3
51.39,26.68,0.0,3,2,3,22.25,2
90.31,67.96,1.0,0,1,2,75.34,3
69.54,35.38,1.0,1,1,3,55.37,3
64.72,45.62,1.0,1,2,3,60.24,3
63.67,27.9,1.0,2,1,3,47.54,2
60.48,34.13,1.0,1,5,4,54.72,4
90.75,61.85,1.0,0,3,1,73.25,2
74.41,58.33,0.0,2,3,3,34.43,2
68.6,76.26,1.0,2,3,1,67.88,1
65.97,11.8,1.0,1,4,3,44.6,2
65.12,54.32,1.0,1,6,3,63.75,3
79.53,70.25,1.0,0,2,1,78.88,1
74.92,46.27,1.0,1,2,2,57.59,2
70.36,34.62,1.0,1,4,3,56.64,3
63.14,43.28,0.0,1,1,3,28.97,2
79.64,39.3,1.0,0,3,2,75.01,2
54.2,37.61,1.0,4,2,3,39.33,2
77.25,51.35,1.0,0,1,2,71.03,2
76.45,96.24,1.0,0,2,3,69.75,3
91.33,80.92,1.0,0,2,4,84.38,5
58.78,45.65,1.0,0,3,3,54.94,2
60.65,36.41,1.0,2,2,4,48.74,4
50.53,21.9,1.0,2,2,4,35.26,3
36.85,20.72,0.0,2,4,4,12.45,3
79.27,61.9,1.0,0,1,3,82.04,3
58.67,21.63,1.0,0,2,2,50.63,1
100.0,63.55,1.0,0,2,1,80.35,2
84.58,46.42,1.0,1,2,2,58.71,2
66.94,58.29,1.0,0,2,1,59.97,1
96.48,64.22,1.0,0,1,1,76.92,2
62.0,49.86,0.0,0,4,2,41.75,1
64.67,64.66,1.0,0,2,3,62.56,3
57.77,49.25,0.0,1,1,2,35.46,1
61.92,58.36,1.0,1,3,4,61.24,4
48.63,29.72,1.0,3,2,5,38.6,4
79.24,57.14,1.0,0,1,3,77.23,3
89.43,68.59,1.0,0,1,1,78.07,2
54.26,10.0,0.0,2,6,5,24.74,4
92.76,65.73,1.0,0,2,1,75.54,2
87.34,52.64,1.0,0,3,3,67.68,3
59.0,42.61,1.0,0,3,3,63.94,2
100.0,70.43,1.0,1,2,3,88.3,4
78.72,39.7,1.0,0,1,2,56.23,2
58.61,32.72,0.0,2,3,1,27.58,1
71.71,75.27,1.0,1,1,2,71.66,2
52.7,34.35,0.0,4,2,4,19.64,3
43.02,22.75,0.0,2,2,1,14.8,1
52.08,13.01,1.0,4,1,1,25.66,1
41.54,22.96,1.0,2,3,5,33.98,4
100.0,86.32,1.0,1,1,1,82.99,2
61.86,44.3,1.0,0,1,3,61.03,3
86.37,51.67,1.0,0,1,3,64.14,3
90.5,66.88,1.0,0,2,1,81.25,2
82.33,59.81,1.0,1,2,1,61.39,1
81.29,57.25,1.0,0,1,2,72.6,2
51.89,44.85,0.0,4,4,5,26.42,4
67.56,29.48,1.0,0,5,2,64.21,1
52.64,30.8,1.0,3,5,4,41.66,3
86.31,82.21,1.0,0,1,1,73.35,2
43.68,39.11,1.0,3,3,2,37.21,1
62.68,49.03,1.0,1,3,1,56.89,1
73.57,67.47,1.0,1,2,3,68.72,3
44.36,42.33,0.0,4,4,4,15.77,3
88.71,61.17,1.0,0,1,2,78.22,3
87.86,60.72,1.0,0,1,2,77.21,3
74.98,82.65,1.0,0,1,1,76.51,1
67.19,89.54,1.0,1,3,3,70.57,3
77.12,38.1,1.0,0,4,2,64.01,2
83.22,53.64,1.0,0,1,3,65.06,3
78.04,65.62,1.0,0,2,2,67.83,2
76.92,43.46,1.0,0,5,1,70.03,1
71.1,37.49,1.0,1,1,2,55.95,2
89.11,49.5,1.0,1,2,1,65.65,1
71.66,54.6,1.0,1,3,1,61.78,1
68.89,42.06,1.0,1,2,3,61.22,3
93.67,61.83,1.0,1,1,2,76.52,3
71.97,63.11,1.0,2,1,1,61.28,1
58.32,48.06,1.0,2,3,5,48.67,4
61.55,48.95,0.0,2,1,2,25.98,1
66.41,46.57,1.0,1,2,1,54.31,1
69.43,38.59,1.0,1,1,3,54.87,3
76.92,64.15,1.0,0,3,2,68.87,2
79.12,51.95,1.0,0,1,3,67.8,3
86.26,78.14,1.0,1,3,3,77.39,4
81.14,40.85,1.0,1,1,1,54.11,1
66.42,60.65,1.0,0,1,4,63.79,4
64.45,58.01,0.0,1,4,2,34.15,1
72.04,42.9,1.0,2,3,2,58.79,2
52.84,41.12,1.0,1,1,2,47.48,1
96.32,67.83,1.0,1,1,2,75.93,3
89.35,80.21,1.0,0,2,3,81.72,4
68.87,51.61,1.0,2,5,2,51.68,2
44.2,58.02,1.0,2,5,4,48.29,3
90.19,43.26,1.0,0,1,1,67.58,1
84.09,62.12,1.0,0,2,3,69.2,3
65.7,64.84,1.0,2,4,3,62.31,3
84.5,64.95,1.0,0,1,3,70.88,3
59.17,43.77,0.0,0,5,3,38.44,2
83.38,89.24,1.0,1,2,2,72.53,2
61.45,37.45,1.0,1,4,3,45.65,3
65.69,40.62,1.0,0,2,4,60.62,4
75.72,45.92,1.0,0,2,3,67.87,3
43.44,12.77,1.0,1,2,3,38.22,2
70.71,59.44,1.0,1,3,5,67.34,5
66.37,51.67,1.0,2,2,3,57.92,3
81.42,49.74,1.0,0,2,1,66.6,1
73.2,41.65,1.0,0,1,1,66.54,1
71.75,53.32,1.0,2,3,2,56.8,2
55.81,37.59,1.0,1,2,3,56.21,2
57.91,56.03,1.0,0,1,2,63.94,1
71.02,41.96,1.0,1,2,1,57.83,1
72.72,29.2,1.0,1,3,4,57.8,3
100.0,78.11,1.0,0,1,1,80.75,2
100.0,100.0,1.0,0,1,1,84.16,2
83.79,63.71,1.0,0,1,1,71.5,1
85.11,70.94,1.0,0,2,3,78.08,4
86.6,90.49,1.0,0,2,2,82.0,3
99.41,60.05,1.0,0,1,1,71.02,2
93.95,87.47,1.0,0,1,1,86.3,2
100.0,98.98,1.0,0,1,1,95.16,2
74.76,66.28,1.0,0,1,1,71.28,1
87.29,65.32,1.0,1,1,1,70.16,2
86.9,69.51,1.0,0,3,2,80.66,3
54.13,30.68,1.0,2,2,2,45.85,1
58.17,60.28,0.0,1,2,5,39.95,4
65.15,48.13,1.0,0,2,3,64.25,3
87.98,64.9,1.0,0,1,3,74.65,4
76.75,58.29,1.0,0,1,4,66.17,4
95.47,66.15,1.0,1,1,2,72.8,3
62.3,36.19,1.0,0,2,3,60.79,3
46.78,20.55,1.0,3,3,2,43.15,1
75.76,37.63,1.0,0,2,1,64.93,1
82.38,54.65,1.0,0,4,2,75.17,2
76.74,48.96,1.0,1,1,2,66.38,2
80.58,49.23,1.0,0,1,1,67.94,1
96.82,65.47,1.0,0,1,1,80.01,2
84.1,80.14,1.0,0,2,1,87.15,1
48.72,36.61,1.0,4,3,4,34.89,3
76.09,59.74,1.0,0,3,5,68.11,5
40.38,29.05,0.0,1,2,5,22.08,4
74.74,29.29,1.0,1,1,5,58.86,4
61.79,51.12,1.0,1,3,3,60.75,3
87.1,80.05,1.0,0,3,2,91.2,3
62.62,52.54,1.0,1,2,1,50.3,1
67.9,36.87,0.0,0,2,1,40.02,1
74.95,45.44,1.0,1,4,2,61.75,2
85.41,69.1,1.0,0,3,1,72.73,2
50.79,48.37,1.0,3,3,2,37.95,1
67.73,28.22,1.0,2,6,3,51.11,2
57.16,54.97,0.0,2,1,3,30.0,2
71.91,52.1,1.0,0,2,2,69.16,2
75.86,56.18,1.0,1,4,1,64.44,1
73.16,37.17,1.0,2,1,2,59.0,2
65.58,30.61,1.0,0,4,3,62.95,3
76.39,47.44,1.0,0,2,2,63.02,2
31.21,10.0,0.0,3,6,5,1.22,4
84.16,83.55,1.0,0,2,3,78.27,3
66.3,31.92,1.0,0,1,1,56.04,1
61.21,45.01,1.0,2,2,2,51.56,2
100.0,71.43,1.0,0,2,1,79.76,2
52.44,42.96,1.0,4,6,4,41.61,3
36.05,24.13,0.0,3,3,4,8.17,3
55.37,28.67,1.0,2,3,5,46.69,4
79.57,67.08,1.0,0,1,2,72.27,2
56.29,60.24,1.0,1,4,3,52.1,2
59.29,71.42,1.0,0,2,3,65.08,2
54.92,47.87,1.0,3,2,2,44.66,1
59.22,47.13,1.0,1,5,3,54.12,2
90.08,100.0,1.0,0,1,1,82.55,2
77.12,52.54,1.0,0,1,2,69.37,2
71.35,47.77,1.0,0,2,2,65.33,2
100.0,53.38,1.0,0,1,2,80.84,2
78.44,55.71,1.0,0,2,2,73.86,2
37.21,10.0,0.0,1,5,3,7.93,2
69.42,54.73,1.0,0,4,2,64.11,2
75.53,59.69,1.0,1,1,3,63.53,3
35.82,32.11,0.0,3,4,5,13.05,4
73.9,51.71,1.0,1,2,1,60.92,1
84.0,53.16,1.0,0,4,2,65.0,2
37.98,10.0,1.0,1,1,4,32.7,3
66.32,39.46,0.0,1,1,4,37.29,3
80.11,53.02,1.0,0,2,1,68.65,1
96.16,82.08,1.0,0,1,1,82.66,2
75.46,76.43,1.0,0,3,3,68.98,3
54.04,15.28,1.0,1,3,4,43.47,3
84.49,70.99,1.0,0,1,1,74.54,1
62.29,38.41,1.0,0,2,2,64.11,2
95.06,60.16,1.0,0,1,2,73.75,3
73.97,60.26,1.0,2,2,3,64.86,3
73.47,32.94,1.0,2,3,2,56.4,2
60.42,22.51,1.0,2,2,4,40.44,3
83.49,54.35,1.0,0,2,1,68.84,1
54.72,28.03,1.0,2,5,3,42.99,2
95.27,83.9,1.0,0,2,2,89.79,3
46.13,10.97,0.0,2,3,4,20.87,3
100.0,78.02,1.0,1,1,2,80.64,3
70.2,73.07,1.0,1,3,1,76.54,1
61.79,70.15,1.0,1,2,2,68.57,2
83.56,39.6,1.0,0,2,2,64.39,2
